エピソード,ランダム率,平均報酬,直近成功率,最良経路長,手数
620,0.7338,-20.8547,0,経路未発見,26
621,0.7334,-20.8787,0,経路未発見,69
622,0.733,-20.768,0,経路未発見,15
623,0.7327,-21.636,0,経路未発見,111
624,0.7323,-21.72,0,経路未発見,17
625,0.7319,-21.472,0,経路未発見,162
626,0.7316,-21.612,0,経路未発見,24
627,0.7312,-21.2733,0,経路未発見,18
628,0.7308,-21.7467,0,経路未発見,126
629,0.7305,-22.0893,0,経路未発見,93
630,0.7301,-21.5933,0,経路未発見,30
631,0.7297,-21.3013,0,経路未発見,17
632,0.7294,-21.144,0,経路未発見,37
633,0.729,-21.0467,0,経路未発見,8
634,0.7287,-21.1133,0,経路未発見,20
635,0.7283,-21.1213,0,経路未発見,15
636,0.7279,-19.68,0,経路未発見,11
637,0.7276,-19.0627,0,経路未発見,65
638,0.7272,-16.5227,0,経路未発見,39
639,0.7268,-16.668,0,経路未発見,86
640,0.7265,-17.0853,0,経路未発見,86
641,0.7261,-17.1373,0,経路未発見,64
642,0.7257,-17.5293,0,経路未発見,62
643,0.7254,-17.3053,0,経路未発見,39
644,0.725,-17.1613,0,経路未発見,64
645,0.7247,-17.324,0,経路未発見,39
646,0.7243,-17.892,0,経路未発見,202
647,0.7239,-18.2987,0,経路未発見,59
648,0.7236,-18.3307,0,経路未発見,17
649,0.7232,-18.036,0,経路未発見,29
650,0.7228,-18.1547,0,経路未発見,28
651,0.7225,-17.9813,0,経路未発見,15
652,0.7221,-17.8973,0,経路未発見,7
653,0.7218,-18.3213,0,経路未発見,209
654,0.7214,-18.2333,0,経路未発見,8
655,0.721,-17.5227,0,経路未発見,22
656,0.7207,-17.512,0,経路未発見,16
657,0.7203,-17.396,0,経路未発見,9
658,0.72,-17.4213,0,経路未発見,114
659,0.7196,-19.34,0,経路未発見,226
660,0.7192,-19.4253,0,経路未発見,43
661,0.7189,-19.3747,0,経路未発見,17
662,0.7185,-19.796,0,経路未発見,71
663,0.7182,-20.3227,0,経路未発見,63
664,0.7178,-20.5587,0,経路未発見,61
665,0.7174,-20.5853,0,経路未発見,16
666,0.7171,-20.872,0,経路未発見,48
667,0.7167,-21.1653,0,経路未発見,80
668,0.7164,-21.156,0,経路未発見,67
669,0.716,-20.9133,0,経路未発見,31
670,0.7157,-20.908,0,経路未発見,55
671,0.7153,-20.6667,0,経路未発見,27
672,0.7149,-20.3093,0,経路未発見,20
673,0.7146,-20.2067,0,経路未発見,40
674,0.7142,-20.3653,0,経路未発見,51
675,0.7139,-20.0387,0,経路未発見,6
676,0.7135,-18.8627,0,経路未発見,16
677,0.7132,-18.492,0,経路未発見,25
678,0.7128,-18.6827,0,経路未発見,43
679,0.7124,-18.4907,0,経路未発見,8
680,0.7121,-18.248,0,経路未発見,11
681,0.7117,-18.36,0,経路未発見,56
682,0.7114,-18.4573,0,経路未発見,25
683,0.711,-17.2973,0,経路未発見,48
684,0.7107,-18.2293,0,経路未発見,124
685,0.7103,-18.1507,0,経路未発見,22
686,0.7099,-18.1613,0,経路未発見,43
687,0.7096,-18.216,0,経路未発見,10
688,0.7092,-18.196,0,経路未発見,91
689,0.7089,-17.2,0.0333,経路未発見,261
690,0.7085,-16.9093,0.0333,経路未発見,9
691,0.7082,-17.8827,0.0333,経路未発見,139
692,0.7078,-19.1187,0.0333,経路未発見,187
693,0.7075,-18.7813,0.0333,経路未発見,36
694,0.7071,-18.8053,0.0333,経路未発見,60
695,0.7068,-18.8707,0.0333,経路未発見,25
696,0.7064,-18.6093,0.0333,経路未発見,9
697,0.7061,-18.276,0.0333,経路未発見,50
698,0.7057,-18.14,0.0333,経路未発見,27
699,0.7053,-17.908,0.0333,経路未発見,9
700,0.705,-17.58,0.0333,経路未発見,12
701,0.7046,-17.5853,0.0333,経路未発見,31
702,0.7043,-17.7107,0.0333,経路未発見,36
703,0.7039,-17.6467,0.0333,経路未発見,34
704,0.7036,-17.6093,0.0333,経路未発見,84
705,0.7032,-18.0733,0.0333,経路未発見,64
706,0.7029,-18.324,0.0333,経路未発見,59
707,0.7025,-18.2987,0.0333,経路未発見,41
708,0.7022,-18.6547,0.0333,経路未発見,92
709,0.7018,-18.9387,0.0333,経路未発見,67
710,0.7015,-19.004,0.0333,経路未発見,26
711,0.7011,-18.7787,0.0333,経路未発見,8
712,0.7008,-18.768,0.0333,経路未発見,31
713,0.7004,-18.9733,0.0333,経路未発見,92
714,0.7001,-18.072,0.0333,経路未発見,10
715,0.6997,-18.0893,0.0333,経路未発見,33
716,0.6994,-18.6067,0.0333,経路未発見,103
717,0.699,-18.6413,0.0333,経路未発見,17
718,0.6987,-18.8787,0.0333,経路未発見,127
719,0.6983,-17.7493,0,経路未発見,50
720,0.698,-17.7507,0,経路未発見,12
721,0.6976,-16.7693,0,経路未発見,11
722,0.6973,-14.968,0,経路未発見,10
723,0.6969,-15.0507,0,経路未発見,43
724,0.6966,-14.7253,0,経路未発見,7
725,0.6962,-15.0627,0,経路未発見,89
726,0.6959,-15.092,0,経路未発見,12
727,0.6955,-14.9307,0,経路未発見,16
728,0.6952,-15.2533,0,経路未発見,62
729,0.6948,-15.3187,0,経路未発見,18
730,0.6945,-15.6747,0,経路未発見,59
731,0.6942,-16.4347,0,経路未発見,114
732,0.6938,-16.2867,0,経路未発見,20
733,0.6935,-16.4933,0,経路未発見,42
734,0.6931,-16.52,0,経路未発見,123
735,0.6928,-16.2453,0,経路未発見,32
736,0.6924,-16.0333,0,経路未発見,42
737,0.6921,-15.9987,0,経路未発見,16
738,0.6917,-15.488,0,経路未発見,27
739,0.6914,-15.2573,0,経路未発見,29
740,0.691,-15.9813,0,経路未発見,143
741,0.6907,-16.236,0,経路未発見,51
742,0.6903,-16.6107,0,経路未発見,77
743,0.69,-16.2853,0,経路未発見,20
744,0.6897,-16.2347,0,経路未発見,10
745,0.6893,-16.6213,0,経路未発見,83
746,0.689,-16.0133,0,経路未発見,13
747,0.6886,-15.9187,0,経路未発見,5
748,0.6883,-15.104,0,経路未発見,8
749,0.6879,-14.9693,0,経路未発見,9
750,0.6876,-15.3067,0,経路未発見,60
751,0.6872,-15.5693,0.0333,経路未発見,156
752,0.6869,-16.4613,0.0333,経路未発見,124
753,0.6866,-16.168,0.0333,経路未発見,11
754,0.6862,-16.316,0.0333,経路未発見,66
755,0.6859,-17.0827,0.0333,経路未発見,176
756,0.6855,-17.264,0.0333,経路未発見,48
757,0.6852,-17.2173,0.0333,経路未発見,21
758,0.6848,-16.7973,0.0333,経路未発見,9
759,0.6845,-16.9707,0.0333,経路未発見,48
760,0.6842,-16.928,0.0333,経路未発見,88
761,0.6838,-16.36,0.0333,経路未発見,56
762,0.6835,-16.98,0.0333,経路未発見,107
763,0.6831,-17.0227,0.0333,経路未発見,79
764,0.6828,-16.5773,0.0333,経路未発見,10
765,0.6824,-16.476,0.0333,経路未発見,15
766,0.6821,-16.6013,0.0333,経路未発見,27
767,0.6818,-16.5613,0.0333,経路未発見,5
768,0.6814,-16.4987,0.0333,経路未発見,16
769,0.6811,-16.8533,0.0333,経路未発見,50
770,0.6807,-16.7507,0.0333,経路未発見,86
771,0.6804,-16.76,0.0333,経路未発見,56
772,0.6801,-17.9387,0.0333,経路未発見,199
773,0.6797,-18.0933,0.0333,経路未発見,36
774,0.6794,-18.4267,0.0333,経路未発見,51
775,0.679,-17.956,0.0333,経路未発見,10
776,0.6787,-17.96,0.0333,経路未発見,18
777,0.6784,-19.0933,0.0333,経路未発見,174
778,0.678,-20.0653,0.0333,経路未発見,130
779,0.6777,-20.0747,0.0333,経路未発見,18
780,0.6773,-19.784,0.0333,経路未発見,7
781,0.677,-19.7893,0,経路未発見,41
782,0.6767,-19.3307,0,経路未発見,58
783,0.6763,-20.8693,0,経路未発見,203
784,0.676,-20.7173,0,経路未発見,6
785,0.6757,-19.8467,0,経路未発見,49
786,0.6753,-19.8413,0,経路未発見,36
787,0.675,-19.7227,0,経路未発見,6
788,0.6746,-19.64,0,経路未発見,4
789,0.6743,-19.7307,0,経路未発見,45
790,0.674,-21.2267,0,経路未発見,169
791,0.6736,-21.188,0,経路未発見,63
792,0.6733,-20.552,0,経路未発見,8
793,0.673,-20.4267,0,経路未発見,54
794,0.6726,-22.784,0,経路未発見,277
795,0.6723,-22.748,0,経路未発見,9
796,0.672,-22.6307,0,経路未発見,15
797,0.6716,-22.884,0,経路未発見,49
798,0.6713,-22.8173,0,経路未発見,4
799,0.6709,-22.6573,0,経路未発見,57
800,0.6706,-21.972,0.0333,経路未発見,169
801,0.6703,-21.6787,0.0333,経路未発見,5
802,0.6699,-20.0373,0.0333,経路未発見,8
803,0.6696,-20.2,0.0333,経路未発見,44
804,0.6693,-19.9333,0.0333,経路未発見,22
805,0.6689,-20.22,0.0333,経路未発見,39
806,0.6686,-20.5293,0.0333,経路未発見,66
807,0.6683,-19.9147,0.0333,経路未発見,52
808,0.6679,-19.0333,0.0333,経路未発見,19
809,0.6676,-18.9467,0.0333,経路未発見,8
810,0.6673,-18.8973,0.0333,経路未発見,10
811,0.6669,-18.9653,0.0333,経路未発見,52
812,0.6666,-18.732,0.0333,経路未発見,37
813,0.6663,-17.276,0.0333,経路未発見,16
814,0.6659,-17.348,0.0333,経路未発見,22
815,0.6656,-17.2667,0.0667,経路未発見,146
816,0.6653,-17.1547,0.0667,経路未発見,22
817,0.6649,-17.5333,0.0667,経路未発見,60
818,0.6646,-17.8053,0.0667,経路未発見,39
819,0.6643,-18.232,0.0667,経路未発見,125
820,0.6639,-16.54,0.0667,経路未発見,34
821,0.6636,-16.4787,0.0667,経路未発見,36
822,0.6633,-16.572,0.0667,経路未発見,21
823,0.6629,-16.836,0.0667,経路未発見,68
824,0.6626,-14.6307,0.0667,経路未発見,39
825,0.6623,-14.8507,0.0667,経路未発見,39
826,0.6619,-15.0133,0.0667,経路未発見,65
827,0.6616,-14.8853,0.0667,経路未発見,23
828,0.6613,-14.888,0.0667,経路未発見,6
829,0.661,-14.6387,0.0667,経路未発見,5
830,0.6606,-14.7933,0.0333,経路未発見,41
831,0.6603,-14.9213,0.0333,経路未発見,25
832,0.66,-15.2107,0.0333,経路未発見,51
833,0.6596,-15.008,0.0333,経路未発見,30
834,0.6593,-15.4507,0.0333,経路未発見,95
835,0.659,-15.168,0.0333,経路未発見,11
836,0.6586,-15.1467,0.0333,経路未発見,50
837,0.6583,-16.256,0.0333,経路未発見,205
838,0.658,-16.3853,0.0333,経路未発見,48
839,0.6577,-16.6507,0.0333,経路未発見,44
840,0.6573,-16.7613,0.0333,経路未発見,15
841,0.657,-16.6587,0.0333,経路未発見,42
842,0.6567,-16.6453,0.0333,経路未発見,36
843,0.6563,-16.7347,0.0333,経路未発見,30
844,0.656,-17.2227,0.0333,経路未発見,110
845,0.6557,-17.24,0,経路未発見,50
846,0.6554,-17.2867,0,経路未発見,46
847,0.655,-17.116,0,経路未発見,39
848,0.6547,-17.4867,0,経路未発見,70
849,0.6544,-17.3787,0,経路未発見,100
850,0.654,-17.46,0,経路未発見,44
851,0.6537,-17.4347,0,経路未発見,43
852,0.6534,-17.516,0,経路未発見,33
853,0.6531,-17.1053,0,経路未発見,34
854,0.6527,-17.0387,0,経路未発見,17
855,0.6524,-16.9013,0,経路未発見,43
856,0.6521,-16.8093,0,経路未発見,46
857,0.6518,-17.0307,0,経路未発見,82
858,0.6514,-17.032,0,経路未発見,9
859,0.6511,-17.228,0,経路未発見,31
860,0.6508,-17.2013,0,経路未発見,36
861,0.6505,-17.168,0,経路未発見,17
862,0.6501,-16.8507,0,経路未発見,4
863,0.6498,-16.7947,0,経路未発見,26
864,0.6495,-16.336,0,経路未発見,10
865,0.6492,-16.3813,0,経路未発見,7
866,0.6488,-16.032,0,経路未発見,10
867,0.6485,-15.0507,0,経路未発見,89
868,0.6482,-15.136,0,経路未発見,32
869,0.6479,-16.5227,0,経路未発見,194
870,0.6475,-16.38,0,経路未発見,5
871,0.6472,-16.776,0,経路未発見,122
872,0.6469,-16.7973,0,経路未発見,31
873,0.6466,-16.5893,0,経路未発見,5
874,0.6462,-16.3893,0,経路未発見,66
875,0.6459,-16.1027,0,経路未発見,13
876,0.6456,-15.9293,0,経路未発見,5
877,0.6453,-16.0293,0,経路未発見,40
878,0.645,-15.6667,0,経路未発見,45
879,0.6446,-15.2107,0,経路未発見,45
880,0.6443,-14.96,0,経路未発見,9
881,0.644,-14.8907,0,経路未発見,29
882,0.6437,-14.6627,0,経路未発見,6
883,0.6433,-14.6187,0,経路未発見,8
884,0.643,-14.5547,0,経路未発見,7
885,0.6427,-14.52,0,経路未発見,26
886,0.6424,-14.4507,0,経路未発見,14
887,0.6421,-14.6467,0,経路未発見,106
888,0.6417,-14.904,0,経路未発見,48
889,0.6414,-14.912,0,経路未発見,33
890,0.6411,-15.1507,0,経路未発見,73
891,0.6408,-15.2067,0,経路未発見,21
892,0.6405,-15.44,0,経路未発見,42
893,0.6401,-16.1973,0,経路未発見,126
894,0.6398,-16.2093,0,経路未発見,21
895,0.6395,-16.1293,0,経路未発見,4
896,0.6392,-16.1,0,経路未発見,7
897,0.6389,-16.2,0,経路未発見,147
898,0.6385,-15.948,0,経路未発見,10
899,0.6382,-14.3427,0,経路未発見,7
900,0.6379,-14.532,0,経路未発見,39
901,0.6376,-13.9307,0,経路未発見,11
902,0.6373,-13.9147,0,経路未発見,21
903,0.6369,-14.1347,0,経路未発見,56
904,0.6366,-13.9307,0,経路未発見,25
905,0.6363,-13.9973,0,経路未発見,25
906,0.636,-14.22,0,経路未発見,36
907,0.6357,-13.9413,0,経路未発見,9
908,0.6353,-13.9747,0,経路未発見,62
909,0.635,-14.0547,0,経路未発見,33
910,0.6347,-14.1173,0,経路未発見,20
911,0.6344,-14.152,0,経路未発見,39
912,0.6341,-14.1547,0,経路未発見,8
913,0.6338,-14.276,0.0333,経路未発見,123
914,0.6334,-14.3107,0.0667,経路未発見,135
915,0.6331,-14.608,0.0667,経路未発見,103
916,0.6328,-14.8533,0.0667,経路未発見,72
917,0.6325,-14.4293,0.0667,経路未発見,20
918,0.6322,-14.224,0.0667,経路未発見,8
919,0.6319,-14.0027,0.0667,経路未発見,13
920,0.6315,-14.436,0.0667,経路未発見,97
921,0.6312,-14.3733,0.0667,経路未発見,14
922,0.6309,-14.5733,0.0667,経路未発見,103
923,0.6306,-13.996,0.0667,経路未発見,44
924,0.6303,-14.0133,0.0667,経路未発見,13
925,0.63,-14.1787,0.0667,経路未発見,59
926,0.6297,-14.396,0.0667,経路未発見,53
927,0.6293,-13.7493,0.0667,経路未発見,21
928,0.629,-13.9693,0.0667,経路未発見,50
929,0.6287,-14.4293,0.0667,経路未発見,88
930,0.6284,-14.604,0.0667,経路未発見,51
931,0.6281,-14.9507,0.0667,経路未発見,61
932,0.6278,-15.0187,0.0667,経路未発見,42
933,0.6275,-15.796,0.0667,経路未発見,139
934,0.6271,-15.6733,0.0667,経路未発見,10
935,0.6268,-15.9827,0.0667,経路未発見,62
936,0.6265,-15.7613,0.0667,経路未発見,4
937,0.6262,-16.156,0.0667,経路未発見,103
938,0.6259,-16.0107,0.0667,経路未発見,34
939,0.6256,-15.9587,0.0667,経路未発見,49
940,0.6253,-15.944,0.0667,経路未発見,26
941,0.6249,-15.924,0.0667,経路未発見,25
942,0.6246,-15.9187,0.0667,経路未発見,4
943,0.6243,-15.8053,0.0333,経路未発見,14
944,0.624,-16.4,0,経路未発見,118
945,0.6237,-15.9987,0,経路未発見,5
946,0.6234,-15.7573,0,経路未発見,19
947,0.6231,-15.6187,0,経路未発見,11
948,0.6228,-15.6453,0,経路未発見,9
949,0.6225,-15.8347,0,経路未発見,59
950,0.6221,-15.1413,0,経路未発見,51
951,0.6218,-15.3107,0,経路未発見,36
952,0.6215,-14.9387,0,経路未発見,12
953,0.6212,-15.18,0,経路未発見,96
954,0.6209,-15.092,0,経路未発見,4
955,0.6206,-14.9533,0,経路未発見,5
956,0.6203,-14.9013,0,経路未発見,17
957,0.62,-14.9267,0,経路未発見,33
958,0.6197,-14.648,0,経路未発見,4
959,0.6193,-14.336,0,経路未発見,31
960,0.619,-14.704,0,経路未発見,107
961,0.6187,-14.4067,0,経路未発見,31
962,0.6184,-14.376,0,経路未発見,56
963,0.6181,-13.74,0,経路未発見,69
964,0.6178,-13.7213,0,経路未発見,15
965,0.6175,-13.8307,0,経路未発見,118
966,0.6172,-13.9507,0,経路未発見,18
967,0.6169,-13.7533,0,経路未発見,34
968,0.6166,-14.6813,0.0333,経路未発見,244
969,0.6163,-14.5627,0.0333,経路未発見,27
970,0.616,-14.772,0.0333,経路未発見,51
971,0.6156,-14.712,0.0333,経路未発見,14
972,0.6153,-15.1947,0.0333,経路未発見,80
973,0.615,-15.1693,0.0333,経路未発見,12
974,0.6147,-14.6973,0.0333,経路未発見,44
975,0.6144,-14.792,0.0333,経路未発見,27
976,0.6141,-14.6787,0.0333,経路未発見,8
977,0.6138,-14.8653,0.0333,経路未発見,37
978,0.6135,-14.8093,0.0333,経路未発見,5
979,0.6132,-15.0227,0.0333,経路未発見,72
980,0.6129,-15.764,0.0333,経路未発見,121
981,0.6126,-15.7787,0.0333,経路未発見,44
982,0.6123,-15.9493,0.0333,経路未発見,47
983,0.612,-15.7053,0.0333,経路未発見,88
984,0.6117,-15.9267,0.0333,経路未発見,32
985,0.6113,-15.9,0.0333,経路未発見,4
986,0.611,-15.9413,0.0333,経路未発見,27
987,0.6107,-15.872,0.0333,経路未発見,9
988,0.6104,-16.776,0.0333,経路未発見,110
989,0.6101,-16.6053,0.0333,経路未発見,7
990,0.6098,-15.968,0.0333,経路未発見,17
991,0.6095,-15.9573,0.0333,経路未発見,23
992,0.6092,-16.0373,0.0333,経路未発見,35
993,0.6089,-15.8693,0.0333,経路未発見,36
994,0.6086,-15.8293,0.0333,経路未発見,4
995,0.6083,-15.352,0.0333,経路未発見,19
996,0.608,-15.2387,0.0333,経路未発見,11
997,0.6077,-15.052,0.0333,経路未発見,17
998,0.6074,-14.068,0,経路未発見,12
999,0.6071,-14.108,0,経路未発見,20
1000,0.6068,-13.8493,0,経路未発見,10
1001,0.6065,-13.956,0,経路未発見,39
1002,0.6062,-13.7067,0,経路未発見,35
1003,0.6059,-14.2587,0,経路未発見,91
1004,0.6056,-14.1493,0.0333,経路未発見,126
1005,0.6053,-14.3093,0.0333,経路未発見,44
1006,0.605,-14.504,0.0333,経路未発見,38
1007,0.6047,-14.4773,0.0333,経路未発見,35
1008,0.6044,-14.812,0.0333,経路未発見,36
1009,0.6041,-14.6267,0.0333,経路未発見,28
1010,0.6038,-14.068,0.0333,経路未発見,53
1011,0.6035,-14.072,0.0333,経路未発見,84
1012,0.6031,-13.9733,0.0333,経路未発見,34
1013,0.6028,-13.8693,0.0333,経路未発見,36
1014,0.6025,-14.0187,0.0333,経路未発見,64
1015,0.6022,-14.1707,0.0333,経路未発見,30
1016,0.6019,-14.184,0.0333,経路未発見,37
1017,0.6016,-14.2427,0.0333,経路未発見,29
1018,0.6013,-13.4347,0.0333,経路未発見,29
1019,0.601,-13.62,0.0333,経路未発見,44
1020,0.6007,-13.644,0.0333,経路未発見,30
1021,0.6004,-13.5973,0.0333,経路未発見,5
1022,0.6001,-13.368,0.0333,経路未発見,13
1023,0.5998,-13.3813,0.0333,経路未発見,47
1024,0.5995,-13.608,0.0333,経路未発見,86
1025,0.5992,-13.7853,0.0333,経路未発見,27
1026,0.5989,-13.9533,0.0333,経路未発見,29
1027,0.5986,-14.7227,0.0333,経路未発見,129
1028,0.5983,-14.6373,0.0333,経路未発見,5
1029,0.598,-14.8507,0.0333,経路未発見,58
1030,0.5977,-14.9107,0.0333,経路未発見,15
1031,0.5974,-14.8907,0.0333,経路未発見,38
1032,0.5971,-14.9693,0.0333,経路未発見,47
1033,0.5968,-14.388,0.0333,経路未発見,9
1034,0.5966,-14.5307,0,経路未発見,33
1035,0.5963,-14.3147,0,経路未発見,13
1036,0.596,-14.1147,0,経路未発見,4
1037,0.5957,-14.004,0,経路未発見,8
1038,0.5954,-13.7267,0,経路未発見,31
1039,0.5951,-13.9293,0,経路未発見,55
1040,0.5948,-13.6613,0,経路未発見,7
1041,0.5945,-13.7853,0,経路未発見,77
1042,0.5942,-13.7773,0,経路未発見,22
1043,0.5939,-13.7093,0,経路未発見,25
1044,0.5936,-13.2747,0.0333,経路未発見,96
1045,0.5933,-13.2587,0.0333,経路未発見,25
1046,0.593,-13.0373,0.0333,経路未発見,4
1047,0.5927,-13.18,0.0333,経路未発見,31
1048,0.5924,-13.3013,0.0333,経路未発見,34
1049,0.5921,-13.144,0.0333,経路未発見,25
1050,0.5918,-13.056,0.0333,経路未発見,7
1051,0.5915,-13.0587,0.0333,経路未発見,7
1052,0.5912,-13.2627,0.0333,経路未発見,38
1053,0.5909,-13.4267,0.0333,経路未発見,54
1054,0.5906,-13.4173,0.0333,経路未発見,31
1055,0.5903,-13.4107,0.0333,経路未発見,47
1056,0.59,-13.3933,0.0333,経路未発見,41
1057,0.5897,-12.7787,0.0333,経路未発見,40
1058,0.5894,-12.8133,0.0333,経路未発見,12
1059,0.5891,-12.5773,0.0333,経路未発見,38
1060,0.5888,-12.6893,0.0333,経路未発見,25
1061,0.5885,-12.5867,0.0333,経路未発見,21
1062,0.5883,-12.304,0.0333,経路未発見,7
1063,0.588,-13.52,0.0333,経路未発見,168
1064,0.5877,-13.4413,0.0333,経路未発見,29
1065,0.5874,-13.1533,0.0667,経路未発見,89
1066,0.5871,-13.2773,0.0667,経路未発見,33
1067,0.5868,-13.2533,0.0667,経路未発見,9
1068,0.5865,-13.3267,0.0667,経路未発見,26
1069,0.5862,-13.188,0.0667,経路未発見,46
1070,0.5859,-13.284,0.0667,経路未発見,36
1071,0.5856,-12.9253,0.0667,経路未発見,15
1072,0.5853,-12.8893,0.0667,経路未発見,30
1073,0.585,-12.992,0.0667,経路未発見,39
1074,0.5847,-13.212,0.0333,経路未発見,42
1075,0.5844,-13.3213,0.0333,経路未発見,61
1076,0.5842,-13.4827,0.0333,経路未発見,31
1077,0.5839,-13.3173,0.0333,経路未発見,29
1078,0.5836,-13.2027,0.0333,経路未発見,29
1079,0.5833,-13.268,0.0333,経路未発見,30
1080,0.583,-13.4147,0.0333,経路未発見,28
